Image,Item Id,Item Description,color,Group,DesignID ,
,4143751,BRICK 1X2 W/STUB HORIZ. END,26,"BRICKS, SPECIAL",30541,
,6055883,BRICK 1X2 W/STUB HORIZ. END,1,"BRICKS, SPECIAL",30541,
,4162235,BRICK 2X2 FRIC/FORK VERT./END,26,"BRICKS, SPECIAL",40902,
,4213374,JOINT LINK W. BUSH,26,"BRICKS, SPECIAL",47455,
,4522784,JOINT LINK W. BUSH,199,"BRICKS, SPECIAL",47455,
,4209726,"BRICK 6X6X2 W. Ø4,85",199,"BRICKS, SPECIAL",47507,
,6033019,"WALL ELEMENT 2X4X6, ICEBERG",42,"BRICKS, SPECIAL",47847,
,4213567,BRICK 1X1 W. 2 KNOBS,194,"BRICKS, SPECIAL",47905,
,4213568,BRICK 1X1 W. 2 KNOBS,5,"BRICKS, SPECIAL",47905,
,4213574,BRICK 1X1 W. 2 KNOBS,199,"BRICKS, SPECIAL",47905,
,4214559,BRICK 1X1 W. 2 KNOBS,26,"BRICKS, SPECIAL",47905,
,4626882,BRICK 1X1 W. 2 KNOBS,1,"BRICKS, SPECIAL",47905,
,4645102,BRICK 1X1 W. 2 KNOBS,192,"BRICKS, SPECIAL",47905,
,6030266,BRICK 1X1 W. 2 KNOBS,21,"BRICKS, SPECIAL",47905,
,4225973,BRICK 2X2 Ø4.85 FEMALE,199,"BRICKS, SPECIAL",48169,
,6032798,BRICK 2X2 Ø4.85 FEMALE,42,"BRICKS, SPECIAL",48169,
,4227395,BRICK 2X2 Ø4.85 HORIZ. SNAP,199,"BRICKS, SPECIAL",48170,
,4225975,BRICK 2X2 Ø4.85 VERTIC. SNAP,199,"BRICKS, SPECIAL",48171,
,4275826,BRICK 2X2 W. D. KLICK-FEMALE,26,"BRICKS, SPECIAL",48172,
,4253815,BRICK 1X2 W. FOUR KNOBS,26,"BRICKS, SPECIAL",52107,
,4557157,BRICK 1X2 W. FOUR KNOBS,24,"BRICKS, SPECIAL",52107,
,4569056,BRICK 1X2 W. FOUR KNOBS,21,"BRICKS, SPECIAL",52107,
,4657459,BRICK 1X2 W. FOUR KNOBS,194,"BRICKS, SPECIAL",52107,
,4667575,BRICK 1X2 W. FOUR KNOBS,1,"BRICKS, SPECIAL",52107,
,4285708,"WALL ELEMENT 2X4X6, MOUNTAIN",192,"BRICKS, SPECIAL",54782,
,4513326,"WALL ELEMENT 2X4X6, MOUNTAIN",199,"BRICKS, SPECIAL",54782,
,4497253,BRICK 2X2 W. BALL Ø 10.2,199,"BRICKS, SPECIAL",57909,
,6045909,BRICK 2X2 W. BALL Ø 10.2,308,"BRICKS, SPECIAL",57909,
,4515354,"BRICK 1X1 W/HOLDER, H0RIZONTAL",24,"BRICKS, SPECIAL",60475,
,4533763,"BRICK 1X1 W/HOLDER, H0RIZONTAL",1,"BRICKS, SPECIAL",60475,
,4533771,"BRICK 1X1 W/HOLDER, H0RIZONTAL",26,"BRICKS, SPECIAL",60475,
,4533772,"BRICK 1X1 W/HOLDER, H0RIZONTAL",194,"BRICKS, SPECIAL",60475,
,4569385,"BRICK 1X1 W/HOLDER, H0RIZONTAL",312,"BRICKS, SPECIAL",60475,
,4580437,"BRICK 1X1 W/HOLDER, H0RIZONTAL",199,"BRICKS, SPECIAL",60475,
,4651918,"BRICK 1X1 W/HOLDER, H0RIZONTAL",102,"BRICKS, SPECIAL",60475,
,6072680,"BRICK 1X1 W/HOLDER, H0RIZONTAL",23,"BRICKS, SPECIAL",60475,
,4535764,"BRICK 1X1 W/ HOLDER, VERTICAL",194,"BRICKS, SPECIAL",60476,
,4535765,"BRICK 1X1 W/ HOLDER, VERTICAL",26,"BRICKS, SPECIAL",60476,
,4535766,"BRICK 1X1 W/ HOLDER, VERTICAL",21,"BRICKS, SPECIAL",60476,
,4567891,"BRICK 1X1 W/ HOLDER, VERTICAL",1,"BRICKS, SPECIAL",60476,
,4563681,BRICK 1X1X3 W. 2 GRIP,26,"BRICKS, SPECIAL",60583,
,4563682,BRICK 1X1X3 W. 2 GRIP,21,"BRICKS, SPECIAL",60583,
,4563684,BRICK 1X1X3 W. 2 GRIP,1,"BRICKS, SPECIAL",60583,
,6008364,BRICK 1X1X3 W. 2 GRIP,194,"BRICKS, SPECIAL",60583,
,6055871,BRICK 1X1X3 W. 2 GRIP,5,"BRICKS, SPECIAL",60583,
,6012653,BOTTOM 2X5X2 1/3,194,"BRICKS, SPECIAL",76766,
,6012982,BOTTOM 2X5X2 1/3,23,"BRICKS, SPECIAL",76766,
,6012983,BOTTOM 2X5X2 1/3,26,"BRICKS, SPECIAL",76766,
,4558886,BRICK 1X1 W. 1 KNOB,21,"BRICKS, SPECIAL",87087,
,4558952,BRICK 1X1 W. 1 KNOB,1,"BRICKS, SPECIAL",87087,
,4558953,BRICK 1X1 W. 1 KNOB,194,"BRICKS, SPECIAL",87087,
,4558954,BRICK 1X1 W. 1 KNOB,26,"BRICKS, SPECIAL",87087,
,4558955,BRICK 1X1 W. 1 KNOB,199,"BRICKS, SPECIAL",87087,
,4579260,BRICK 1X1 W. 1 KNOB,5,"BRICKS, SPECIAL",87087,
,4583862,BRICK 1X1 W. 1 KNOB,23,"BRICKS, SPECIAL",87087,
,4619815,BRICK 1X1 W. 1 KNOB,323,"BRICKS, SPECIAL",87087,
,4621554,BRICK 1X1 W. 1 KNOB,222,"BRICKS, SPECIAL",87087,
,4624985,BRICK 1X1 W. 1 KNOB,24,"BRICKS, SPECIAL",87087,
,4649756,BRICK 1X1 W. 1 KNOB,102,"BRICKS, SPECIAL",87087,
,4666322,BRICK 1X1 W. 1 KNOB,38,"BRICKS, SPECIAL",87087,
,6004938,BRICK 1X1 W. 1 KNOB,321,"BRICKS, SPECIAL",87087,
,6009656,BRICK 1X1 W. 1 KNOB,151,"BRICKS, SPECIAL",87087,
,6055222,BRICK 1X1 W. 1 KNOB,141,"BRICKS, SPECIAL",87087,
,6062574,BRICK 1X1 W. 1 KNOB,192,"BRICKS, SPECIAL",87087,
,6063897,BRICK 1X1 W. 1 KNOB,268,"BRICKS, SPECIAL",87087,
,6073026,BRICK 1X1 W. 1 KNOB,119,"BRICKS, SPECIAL",87087,
,4582153,BRICK 1X2X5 W. GROOVE,194,"BRICKS, SPECIAL",88393,
,4582155,BRICK 1X2X5 W. GROOVE,1,"BRICKS, SPECIAL",88393,
,6030224,BRICK 1X2X5 W. GROOVE,199,"BRICKS, SPECIAL",88393,
,4583879,BRICK 2X2 W/GROOVE A.CR.HOLE,199,"BRICKS, SPECIAL",90258,
,4612659,"BRICK 2X2X1 W ROT. SNAP, MALE",21,"BRICKS, SPECIAL",92011,
,4619760,BRICK 2X2 W. CUP FOR BALL,199,"BRICKS, SPECIAL",92013,
,4619763,BRICK 2X2 W. CUP FOR BALL,26,"BRICKS, SPECIAL",92013,
,6021315,BRICK 2X2 W. CUP FOR BALL,1,"BRICKS, SPECIAL",92013,
,6045980,BRICK 2X2 W. CUP FOR BALL,42,"BRICKS, SPECIAL",92013,
,6046942,BRICK 2X2 W. CUP FOR BALL,308,"BRICKS, SPECIAL",92013,
,4641682,BRICK 1X2 W. HORIZONTAL HOLDER,194,"BRICKS, SPECIAL",95820,
,6021835,BRICK 1X2 W. HORIZONTAL HOLDER,24,"BRICKS, SPECIAL",95820,
,6092873,BRICK 1X2 W. HORIZONTAL HOLDER,1,"BRICKS, SPECIAL",95820,
,6092876,BRICK 1X2 W. HORIZONTAL HOLDER,26,"BRICKS, SPECIAL",95820,
,4211718,FACET BRICK 3X3X1,194,"BRICKS, SPECIAL CIRC",2462,
,4582257,FACET BRICK 3X3X1,199,"BRICKS, SPECIAL CIRC",2462,
,4598467,FACET BRICK 3X3X1,5,"BRICKS, SPECIAL CIRC",2462,
,306201,ROUND BRICK 1X1,1,"BRICKS, SPECIAL CIRC",3062,
,306221,ROUND BRICK 1X1,21,"BRICKS, SPECIAL CIRC",3062,
,306223,ROUND BRICK 1X1,23,"BRICKS, SPECIAL CIRC",3062,
,306224,ROUND BRICK 1X1,24,"BRICKS, SPECIAL CIRC",3062,
,306226,ROUND BRICK 1X1,26,"BRICKS, SPECIAL CIRC",3062,
,306228,ROUND BRICK 1X1,28,"BRICKS, SPECIAL CIRC",3062,
,4117070,ROUND BRICK 1X1,5,"BRICKS, SPECIAL CIRC",3062,
,4177741,ROUND BRICK 1X1,140,"BRICKS, SPECIAL CIRC",3062,
,4211090,ROUND BRICK 1X1,199,"BRICKS, SPECIAL CIRC",3062,
,4211183,ROUND BRICK 1X1,192,"BRICKS, SPECIAL CIRC",3062,
,4211412,ROUND BRICK 1X1,194,"BRICKS, SPECIAL CIRC",3062,
,4212454,ROUND BRICK 1X1,119,"BRICKS, SPECIAL CIRC",3062,
,4539099,ROUND BRICK 1X1,154,"BRICKS, SPECIAL CIRC",3062,
,4620909,ROUND BRICK 1X1,322,"BRICKS, SPECIAL CIRC",3062,
,4653267,ROUND BRICK 1X1,321,"BRICKS, SPECIAL CIRC",3062,
,6022105,ROUND BRICK 1X1,308,"BRICKS, SPECIAL CIRC",3062,
,6074890,ROUND BRICK 1X1,38,"BRICKS, SPECIAL CIRC",3062,
,4143243,ROCKET STEP 4X4X2,26,"BRICKS, SPECIAL CIRC",3943,
,4296788,ROCKET STEP 4X4X2,199,"BRICKS, SPECIAL CIRC",3943,
,6056240,ROCKET STEP 4X4X2,212,"BRICKS, SPECIAL CIRC",3943,
,4222113,CONE Ø32/Ø16,199,"BRICKS, SPECIAL CIRC",4742,
,4550922,CONE Ø32/Ø16,26,"BRICKS, SPECIAL CIRC",4742,
,6077615,CONE Ø32/Ø16,23,"BRICKS, SPECIAL CIRC",4742,
,6021769,BALCONY 1/2 4X8X2 1/3,222,"BRICKS, SPECIAL CIRC",6066,
,6056246,BALCONY 1/2 4X8X2 1/3,212,"BRICKS, SPECIAL CIRC",6066,
,6074349,BALCONY 1/2 4X8X2 1/3,321,"BRICKS, SPECIAL CIRC",6066,
,611644,BRICK 2X2 ROUND II,44,"BRICKS, SPECIAL CIRC",6116,
,611647,BRICK 2X2 ROUND II,47,"BRICKS, SPECIAL CIRC",6116,
,611649,BRICK 2X2 ROUND II,49,"BRICKS, SPECIAL CIRC",6116,
,4143346,BRICK 2X2 ROUND II,40,"BRICKS, SPECIAL CIRC",6116,
,4178398,BRICK 2X2 ROUND II,42,"BRICKS, SPECIAL CIRC",6116,
,6061560,BRICK 2X2 ROUND II,182,"BRICKS, SPECIAL CIRC",6116,
,614301,BRICK Ø16 W. CROSS,1,"BRICKS, SPECIAL CIRC",6143,
,614321,BRICK Ø16 W. CROSS,21,"BRICKS, SPECIAL CIRC",6143,
,614323,BRICK Ø16 W. CROSS,23,"BRICKS, SPECIAL CIRC",6143,
,614324,BRICK Ø16 W. CROSS,24,"BRICKS, SPECIAL CIRC",6143,
,614326,BRICK Ø16 W. CROSS,26,"BRICKS, SPECIAL CIRC",6143,
,4125220,BRICK Ø16 W. CROSS,5,"BRICKS, SPECIAL CIRC",6143,
,4141089,BRICK Ø16 W. CROSS,106,"BRICKS, SPECIAL CIRC",6143,
,4211166,BRICK Ø16 W. CROSS,192,"BRICKS, SPECIAL CIRC",6143,
,4211526,BRICK Ø16 W. CROSS,194,"BRICKS, SPECIAL CIRC",6143,
,4249139,BRICK Ø16 W. CROSS,199,"BRICKS, SPECIAL CIRC",6143,
,4251378,BRICK Ø16 W. CROSS,28,"BRICKS, SPECIAL CIRC",6143,
,4505985,BRICK Ø16 W. CROSS,140,"BRICKS, SPECIAL CIRC",6143,
,4527943,BRICK Ø16 W. CROSS,119,"BRICKS, SPECIAL CIRC",6143,
,4622176,BRICK Ø16 W. CROSS,268,"BRICKS, SPECIAL CIRC",6143,
,6055770,BRICK Ø16 W. CROSS,141,"BRICKS, SPECIAL CIRC",6143,
,4203583,TECHNIC BRICK 4X4 ROUND,1,"BRICKS, SPECIAL CIRC",6222,
,4211097,TECHNIC BRICK 4X4 ROUND,199,"BRICKS, SPECIAL CIRC",6222,
,4211527,TECHNIC BRICK 4X4 ROUND,194,"BRICKS, SPECIAL CIRC",6222,
,4497653,ROCKET STEP 3X3X2 W. CROSS,194,"BRICKS, SPECIAL CIRC",6233,
,4500978,ROCKET STEP 3X3X2 W. CROSS,26,"BRICKS, SPECIAL CIRC",6233,
,4639063,ROCKET STEP 3X3X2 W. CROSS,24,"BRICKS, SPECIAL CIRC",6233,
,6063444,ROCKET STEP 3X3X2 W. CROSS,192,"BRICKS, SPECIAL CIRC",6233,
,4526928,RIGHT ROOF TILE 2X3,1,"BRICKS, SPECIAL CIRC",6564,
,4526929,RIGHT ROOF TILE 2X3,21,"BRICKS, SPECIAL CIRC",6564,
,4526931,RIGHT ROOF TILE 2X3,26,"BRICKS, SPECIAL CIRC",6564,
,4526932,RIGHT ROOF TILE 2X3,194,"BRICKS, SPECIAL CIRC",6564,
,4527764,LEFT  ROOF TILE 2X3,1,"BRICKS, SPECIAL CIRC",6565,
,4527765,LEFT  ROOF TILE 2X3,21,"BRICKS, SPECIAL CIRC",6565,
,4527766,LEFT  ROOF TILE 2X3,26,"BRICKS, SPECIAL CIRC",6565,
,4527767,LEFT  ROOF TILE 2X3,194,"BRICKS, SPECIAL CIRC",6565,
,6039346,FACET BRICK 4X4X1,194,"BRICKS, SPECIAL CIRC",14413,
,6039347,FACET BRICK 4X4X1,26,"BRICKS, SPECIAL CIRC",14413,
,6044601,NOSE CONE 2X2X2,1,"BRICKS, SPECIAL CIRC",14918,
,6055404,NOSE CONE 2X2X2,24,"BRICKS, SPECIAL CIRC",14918,
,6056297,NOSE CONE 2X2X2,21,"BRICKS, SPECIAL CIRC",14918,
,6057616,NOSE CONE 2X2X2,194,"BRICKS, SPECIAL CIRC",14918,
,6060830,NOSE CONE 2X2X2,268,"BRICKS, SPECIAL CIRC",14918,
,6062601,NOSE CONE 2X2X2,106,"BRICKS, SPECIAL CIRC",14918,
,6092663,NOSE CONE 2X2X2,23,"BRICKS, SPECIAL CIRC",14918,
,6092664,NOSE CONE 2X2X2,26,"BRICKS, SPECIAL CIRC",14918,
,6092666,NOSE CONE 2X2X2,199,"BRICKS, SPECIAL CIRC",14918,
,6092668,NOSE CONE 2X2X2,154,"BRICKS, SPECIAL CIRC",14918,
,6092670,NOSE CONE 2X2X2,212,"BRICKS, SPECIAL CIRC",14918,
,6092672,NOSE CONE 2X2X2,297,"BRICKS, SPECIAL CIRC",14918,
,6058218,"DOME 2X2, INVERTED W. ONE STUD",154,"BRICKS, SPECIAL CIRC",15395,
,6065839,"DOME 2X2, INVERTED W. ONE STUD",21,"BRICKS, SPECIAL CIRC",15395,
,6102341,"DOME 2X2, INVERTED W. ONE STUD",26,"BRICKS, SPECIAL CIRC",15395,
,6050914,"DOME 2X2, INVERTED W. ONE STUD",1,"BRICKS, SPECIAL CIRC",15395,
,6051385,"ROCKET POINT 1X1, NO ""1000""",336,"BRICKS, SPECIAL CIRC",15551,
,6078985,"BRICK 2X2 ROUND WITH HOLE Ø4,85",194,"BRICKS, SPECIAL CIRC",17485,
,6092106,"ROUND BRICK 1X1 ""NO 1000""",336,"BRICKS, SPECIAL CIRC",18860,
,3006840,ROUND BRICK 1 - TR,40,"BRICKS, SPECIAL CIRC",30068,
,3006841,ROUND BRICK 1 - TR,41,"BRICKS, SPECIAL CIRC",30068,
,3006843,ROUND BRICK 1 - TR,43,"BRICKS, SPECIAL CIRC",30068,
,3006844,ROUND BRICK 1 - TR,44,"BRICKS, SPECIAL CIRC",30068,
,3006848,ROUND BRICK 1 - TR,48,"BRICKS, SPECIAL CIRC",30068,
,4107106,ROUND BRICK 1 - TR,49,"BRICKS, SPECIAL CIRC",30068,
,4153989,ROUND BRICK 1 - TR,47,"BRICKS, SPECIAL CIRC",30068,
,4183544,ROUND BRICK 1 - TR,42,"BRICKS, SPECIAL CIRC",30068,
,4113949,GLASS CASE,40,"BRICKS, SPECIAL CIRC",30151,
,6021751,GLASS CASE,49,"BRICKS, SPECIAL CIRC",30151,
,4161673,ROUND BRICK 2X2X2,199,"BRICKS, SPECIAL CIRC",30361,
,4194008,ROUND BRICK 2X2X2,26,"BRICKS, SPECIAL CIRC",30361,
,4194010,ROUND BRICK 2X2X2,1,"BRICKS, SPECIAL CIRC",30361,
,6020505,ROUND BRICK 2X2X2,24,"BRICKS, SPECIAL CIRC",30361,
,6069269,ROUND BRICK 2X2X2,141,"BRICKS, SPECIAL CIRC",30361,
,6079020,ROUND BRICK 2X2X2,140,"BRICKS, SPECIAL CIRC",30361,
,4161674,FINAL BRICK 2X2,199,"BRICKS, SPECIAL CIRC",30367,
,4211637,FINAL BRICK 2X2,194,"BRICKS, SPECIAL CIRC",30367,
,4216652,FINAL BRICK 2X2,1,"BRICKS, SPECIAL CIRC",30367,
,4216656,FINAL BRICK 2X2,24,"BRICKS, SPECIAL CIRC",30367,
,4216657,FINAL BRICK 2X2,21,"BRICKS, SPECIAL CIRC",30367,
,4216660,FINAL BRICK 2X2,26,"BRICKS, SPECIAL CIRC",30367,
,4279734,FINAL BRICK 2X2,119,"BRICKS, SPECIAL CIRC",30367,
,4532970,FINAL BRICK 2X2,106,"BRICKS, SPECIAL CIRC",30367,
,6036500,FINAL BRICK 2X2,322,"BRICKS, SPECIAL CIRC",30367,
,6056416,FINAL BRICK 2X2,326,"BRICKS, SPECIAL CIRC",30367,
,4159550,CORNER BRICK 45 DEG. 3X3,26,"BRICKS, SPECIAL CIRC",30505,
,4160325,RIGHT BRICK 2X4 W/ANGLE,1,"BRICKS, SPECIAL CIRC",41767,
,4287972,RIGHT BRICK 2X4 W/ANGLE,199,"BRICKS, SPECIAL CIRC",41767,
,6078886,RIGHT BRICK 2X4 W/ANGLE,26,"BRICKS, SPECIAL CIRC",41767,
,4160343,LEFT BRICK 2X4 W/ANGLE,1,"BRICKS, SPECIAL CIRC",41768,
,4287973,LEFT BRICK 2X4 W/ANGLE,199,"BRICKS, SPECIAL CIRC",41768,
,6078889,LEFT BRICK 2X4 W/ANGLE,26,"BRICKS, SPECIAL CIRC",41768,
,4162956,DUPLO SIGN BASE 2X3X3,26,"BRICKS, SPECIAL CIRC",41969,
,4179576,COLUMN 1X1X6,194,"BRICKS, SPECIAL CIRC",43888,
,4180811,COLUMN 1X1X6,199,"BRICKS, SPECIAL CIRC",43888,
,4520612,COLUMN 1X1X6,192,"BRICKS, SPECIAL CIRC",43888,
,6030306,COLUMN 1X1X6,38,"BRICKS, SPECIAL CIRC",43888,
,6073345,COLUMN 1X1X6,1,"BRICKS, SPECIAL CIRC",43888,
,6074910,COLUMN 1X1X6,21,"BRICKS, SPECIAL CIRC",43888,
,4632356,BRICK 4X8 1/2 CIRCLE,194,"BRICKS, SPECIAL CIRC",47974,
,4215470,BOW 1/4 4X4X1,1,"BRICKS, SPECIAL CIRC",48092,
,4215472,BOW 1/4 4X4X1,194,"BRICKS, SPECIAL CIRC",48092,
,4535931,BOW 1/4 4X4X1,199,"BRICKS, SPECIAL CIRC",48092,
,6006805,BOW 1/4 4X4X1,5,"BRICKS, SPECIAL CIRC",48092,
,6022004,BOW 1/4 4X4X1,312,"BRICKS, SPECIAL CIRC",48092,
,6054421,BOW 1/4 4X4X1,106,"BRICKS, SPECIAL CIRC",48092,
,4629798,"CONE, HALF 8X4X6",194,"BRICKS, SPECIAL CIRC",48310,
,6056243,"CONE, HALF 8X4X6",212,"BRICKS, SPECIAL CIRC",48310,
,4264028,BRICK  4X4/18°,24,"BRICKS, SPECIAL CIRC",50373,
,4230901,BRICK 4X4/18°,21,"BRICKS, SPECIAL CIRC",50373,
,4614247,BRICK 4X4/18°,1,"BRICKS, SPECIAL CIRC",50373,
,4622604,BRICK 4X4/18°,23,"BRICKS, SPECIAL CIRC",50373,
,6009132,BRICK 4X4/18°,154,"BRICKS, SPECIAL CIRC",50373,
,6075230,BRICK 4X4/18°,194,"BRICKS, SPECIAL CIRC",50373,
,6015466,"CIRCLE 90D 10X10, WRY 18D",26,"BRICKS, SPECIAL CIRC",58846,
,6063879,"CIRCLE 90D 10X10, WRY 18D",194,"BRICKS, SPECIAL CIRC",58846,
,4518029,NOSE CONE SMALL 1X1,106,"BRICKS, SPECIAL CIRC",59900,
,4518400,NOSE CONE SMALL 1X1,1,"BRICKS, SPECIAL CIRC",59900,
,4525464,NOSE CONE SMALL 1X1,24,"BRICKS, SPECIAL CIRC",59900,
,4529234,NOSE CONE SMALL 1X1,21,"BRICKS, SPECIAL CIRC",59900,
,4529235,NOSE CONE SMALL 1X1,23,"BRICKS, SPECIAL CIRC",59900,
,4529236,NOSE CONE SMALL 1X1,26,"BRICKS, SPECIAL CIRC",59900,
,4529237,NOSE CONE SMALL 1X1,5,"BRICKS, SPECIAL CIRC",59900,
,4529239,NOSE CONE SMALL 1X1,28,"BRICKS, SPECIAL CIRC",59900,
,4529240,NOSE CONE SMALL 1X1,199,"BRICKS, SPECIAL CIRC",59900,
,4529241,NOSE CONE SMALL 1X1,194,"BRICKS, SPECIAL CIRC",59900,
,4529242,NOSE CONE SMALL 1X1,192,"BRICKS, SPECIAL CIRC",59900,
,4529247,NOSE CONE SMALL 1X1,297,"BRICKS, SPECIAL CIRC",59900,
,4541498,NOSE CONE SMALL 1X1,154,"BRICKS, SPECIAL CIRC",59900,
,6003007,NOSE CONE SMALL 1X1,124,"BRICKS, SPECIAL CIRC",59900,
,4544720,NOSE CONE SMALL 1X1 - TR,41,"BRICKS, SPECIAL CIRC",64288,
,4567331,NOSE CONE SMALL 1X1 - TR,43,"BRICKS, SPECIAL CIRC",64288,
,4567332,NOSE CONE SMALL 1X1 - TR,44,"BRICKS, SPECIAL CIRC",64288,
,4567333,NOSE CONE SMALL 1X1 - TR,48,"BRICKS, SPECIAL CIRC",64288,
,4567334,NOSE CONE SMALL 1X1 - TR,49,"BRICKS, SPECIAL CIRC",64288,
,4567338,NOSE CONE SMALL 1X1 - TR,182,"BRICKS, SPECIAL CIRC",64288,
,4567339,NOSE CONE SMALL 1X1 - TR,111,"BRICKS, SPECIAL CIRC",64288,
,4567340,NOSE CONE SMALL 1X1 - TR,126,"BRICKS, SPECIAL CIRC",64288,
,6009091,NOSE CONE SMALL 1X1 - TR,329,"BRICKS, SPECIAL CIRC",64288,
,6053084,NOSE CONE SMALL 1X1 - TR,311,"BRICKS, SPECIAL CIRC",64288,
,4541890,COLUMN 2X2X11,26,"BRICKS, SPECIAL CIRC",75347,
,4100331,PILLAR,1,"BRICKS, SPECIAL CIRC",75347,
,4567436,BRICK 2X2W.INSIDE AND OUTS.BOW,26,"BRICKS, SPECIAL CIRC",85080,
,4567445,BRICK 2X2W.INSIDE AND OUTS.BOW,21,"BRICKS, SPECIAL CIRC",85080,
,4567448,BRICK 2X2W.INSIDE AND OUTS.BOW,194,"BRICKS, SPECIAL CIRC",85080,
,4567449,BRICK 2X2W.INSIDE AND OUTS.BOW,1,"BRICKS, SPECIAL CIRC",85080,
,4625551,BRICK 2X2W.INSIDE AND OUTS.BOW,154,"BRICKS, SPECIAL CIRC",85080,
,6001826,BRICK 2X2W.INSIDE AND OUTS.BOW,138,"BRICKS, SPECIAL CIRC",85080,
,6055868,BRICK 2X2W.INSIDE AND OUTS.BOW,5,"BRICKS, SPECIAL CIRC",85080,
,6064227,BRICK 2X2W.INSIDE AND OUTS.BOW,24,"BRICKS, SPECIAL CIRC",85080,
,6056687,DOME Ø32,138,"BRICKS, SPECIAL CIRC",86500,
,6079676,DOME Ø32,111,"BRICKS, SPECIAL CIRC",86500,
,4558956,BRICK 4X4 ROUND W. Ø4.9 W. KL.,1,"BRICKS, SPECIAL CIRC",87081,
,4558957,BRICK 4X4 ROUND W. Ø4.9 W. KL.,26,"BRICKS, SPECIAL CIRC",87081,
,4558959,BRICK 4X4 ROUND W. Ø4.9 W. KL.,199,"BRICKS, SPECIAL CIRC",87081,
,4610843,BRICK 4X4 ROUND W. Ø4.9 W. KL.,21,"BRICKS, SPECIAL CIRC",87081,
,6034334,BRICK 4X4 ROUND W. Ø4.9 W. KL.,192,"BRICKS, SPECIAL CIRC",87081,
,6025219,ARCH BRICK 6x6x2,26,"BRICKS, SPECIAL CIRC",87559,
,4581524,Brick 2x2 w. angle 45 degrees,24,"BRICKS, SPECIAL CIRC",87620,
,4581525,Brick 2x2 w. angle 45 degrees,21,"BRICKS, SPECIAL CIRC",87620,
,4584274,Brick 2x2 w. angle 45 degrees,26,"BRICKS, SPECIAL CIRC",87620,
,4624186,Brick 2x2 w. angle 45 degrees,199,"BRICKS, SPECIAL CIRC",87620,
,4651063,Brick 2x2 w. angle 45 degrees,194,"BRICKS, SPECIAL CIRC",87620,
,6020847,Brick 2x2 w. angle 45 degrees,138,"BRICKS, SPECIAL CIRC",87620,
,6072633,Brick 2x2 w. angle 45 degrees,23,"BRICKS, SPECIAL CIRC",87620,
,4586275,ARCH BRICK 3X3X2,1,"BRICKS, SPECIAL CIRC",88293,
,4609397,ARCH BRICK 3X3X2,26,"BRICKS, SPECIAL CIRC",88293,
,6018581,ARCH BRICK 3X3X2,199,"BRICKS, SPECIAL CIRC",88293,
,6022046,ARCH BRICK 3X3X2,124,"BRICKS, SPECIAL CIRC",88293,
,6035730,ARCH BRICK 3X3X2,119,"BRICKS, SPECIAL CIRC",88293,
,6057435,ARCH BRICK 3X3X2,5,"BRICKS, SPECIAL CIRC",88293,
,4650644,PROFILE BRICK Ø15.83 W. CROSS,1,"BRICKS, SPECIAL CIRC",92947,
,4650645,PROFILE BRICK Ø15.83 W. CROSS,194,"BRICKS, SPECIAL CIRC",92947,
,4650646,PROFILE BRICK Ø15.83 W. CROSS,21,"BRICKS, SPECIAL CIRC",92947,
,4650647,PROFILE BRICK Ø15.83 W. CROSS,5,"BRICKS, SPECIAL CIRC",92947,
,6024730,PROFILE BRICK Ø15.83 W. CROSS,26,"BRICKS, SPECIAL CIRC",92947,
,6036503,PROFILE BRICK Ø15.83 W. CROSS,192,"BRICKS, SPECIAL CIRC",92947,
,4622338,CIRCLE 90G 6X6 ROOF TILE,199,"BRICKS, SPECIAL CIRC",95188,
,6005932,CIRCLE 90G 6X6 ROOF TILE,26,"BRICKS, SPECIAL CIRC",95188,
,6016465,CIRCLE 90G 6X6 ROOF TILE,330,"BRICKS, SPECIAL CIRC",95188,
,6063878,CIRCLE 90G 6X6 ROOF TILE,194,"BRICKS, SPECIAL CIRC",95188,
,4631451,"CONE,HALF 8X4X6,FALCON SEMI",40,"BRICKS, SPECIAL CIRC",96923,
,4649167,"2X2 ROUND,SLOPE BRICK W. KNOB",1,"BRICKS, SPECIAL CIRC",98100,
,4653822,"2X2 ROUND,SLOPE BRICK W. KNOB",26,"BRICKS, SPECIAL CIRC",98100,
,6028324,"2X2 ROUND,SLOPE BRICK W. KNOB",194,"BRICKS, SPECIAL CIRC",98100,
,6075354,"2X2 ROUND,SLOPE BRICK W. KNOB",38,"BRICKS, SPECIAL CIRC",98100,
,4659508,BRICK 2X4 W. BOWS,106,"BRICKS, SPECIAL CIRC",98223,
,4644209,"BRICK, ROUND 2X2X2",222,"BRICKS, SPECIAL CIRC",98225,
,6033052,"BRICK, ROUND 2X2X2",38,"BRICKS, SPECIAL CIRC",98225,
,6058761,"BRICK, ROUND 2X2X2",119,"BRICKS, SPECIAL CIRC",98225,
,245821,BRICK 1X2 W. HORIZONTAL SNAP,21,"BRICKS, SPECIAL Ø4.8",2458,
,245824,BRICK 1X2 W. HORIZONTAL SNAP,24,"BRICKS, SPECIAL Ø4.8",2458,
,4160228,BRICK 1X2 W. HORIZONTAL SNAP,1,"BRICKS, SPECIAL Ø4.8",2458,
,4205105,BRICK 1X2 W. HORIZONTAL SNAP,5,"BRICKS, SPECIAL Ø4.8",2458,
